Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR8208343_bin.51,91.79,1.683,0.653,19066,292,4075032,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Cognatazoarcus;s__Cognatazoarcus sp024235595
SRR8208343_bin.54,92.72,3.181,0.616,125456,74,4558994,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__Promineofilum;s__Promineofilum sp020634335
SRR8208343_bin.58,90.04,1.332,0.452,3095,807,2118463,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Kosmotogaceae;g__Mesotoga;s__Mesotoga prima
SRR8208343_bin.60,92.87,4.251,0.399,16590,141,1617715,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_AA
SRR8208343_bin.63,91.28,4.227,0.615,9856,553,4262428,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus sp024234855
SRR8208343_bin.66,96.79,2.294,0.662,63598,171,4939488,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp020438995
SRR8208343_bin.73,98.11,0.537,0.351,24110,115,1757620,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__JAAYPI01;s__JAAYPI01 sp012519885
SRR8208343_bin.77,92.13,2.991,0.712,12904,447,3489803,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Microtrichaceae;g__AWTP1-35;s__AWTP1-35 sp003962875
SRR8208343_bin.79,93.66,1.411,0.618,23015,236,3403016,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__Dokdonella sp004295005
SRR8208343_bin.80,98.27,1.477,0.372,19649,181,2639117,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__JADIYW01;g__;s__
SRR8208343_bin.88,95.04,0.99,0.412,59634,89,3454626,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__OLB8 sp001567405
SRR8208344_bin.16,95.26,3.404,0.516,12219,405,3312225,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__
SRR8208344_bin.18,92.72,4.008,0.319,12930,216,1919506,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR8208344_bin.2,94.1,2.31,0.665,24167,204,3714359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__
SRR8208344_bin.27,97.98,1.342,0.396,38403,177,3200811,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp022641595
SRR8208344_bin.29,99.2,0.923,0.279,81456,53,1986475,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA412;s__UBA412 sp023440975
SRR8208344_bin.3,95.69,0,0.353,17609,178,1838165,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__JAAYPI01;s__
SRR8208344_bin.30,90.85,0.28,0.401,16979,131,1491056,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_AA
SRR8208344_bin.33,97.73,1.648,0.615,14568,335,3037274,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__;s__
SRR8208344_bin.43,96.25,0.632,0.482,60311,94,3520374,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp002316215
SRR8208344_bin.53,98.79,3.178,0.553,21423,147,1988879,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR8208344_bin.56,100,1.098,0.553,55327,104,3066033,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__;s__
SRR8208344_bin.58,96.2,2.625,0.491,8572,377,2468627,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR8208344_bin.59,97.46,1.161,0.415,9373,239,1720486,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR8208344_bin.62,99.64,0,0.468,146643,22,1895863,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp022484595
SRR8208344_bin.63,97.31,0.806,0.384,25072,142,2289555,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__
SRR8208344_bin.68,97.09,2.534,0.503,10161,379,2377223,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__JAKVKY01;s__
SRR8208344_bin.8,96.75,0,0.386,83293,108,2792624,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9722;s__
SRR8208346_bin.11,94.35,3.963,0.661,17677,246,2972748,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__
SRR8208346_bin.14,90.11,2.857,0.539,16649,314,3133503,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__CAINVI01;s__CAINVI01 sp016713765
SRR8208346_bin.19,93.18,1.247,0.499,11294,410,3462803,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp017303335
SRR8208346_bin.23,90.55,0.72,0.683,21805,167,2580144,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__GCA-2699445;g__CAIWTL01;s__
SRR8208346_bin.24,96.19,3.295,0.587,22011,303,4055450,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp009594855
SRR8208346_bin.25,96.63,1.727,0.725,31359,291,4597689,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp020636915
SRR8208346_bin.38,93.9,0,0.421,57535,31,1167857,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA7879;f__VGCX01;g__VGCX01;s__
SRR8208346_bin.4,91.14,0,0.304,273220,64,3996603,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__Silvanigrella;s__
SRR8208346_bin.40,93.4,0,0.302,608079,7,1149423,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__;s__
SRR8208346_bin.42,98.91,1.403,0.615,240591,29,3654686,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__
SRR8208346_bin.45,95.6,0,0.345,114085,23,1009624,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__;s__
SRR8208346_bin.46,93.01,0.882,0.608,18585,224,2541116,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__UBA10799;s__
SRR8208346_bin.47,95.97,1.532,0.693,42337,150,4415205,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Plasticicumulans;s__Plasticicumulans sp003962905
SRR8208346_bin.49,96.98,0.56,0.598,65720,64,2452943,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__JAHBZM01;s__
SRR8208346_bin.51,98.84,1.247,0.648,35125,144,3202752,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__
SRR8208346_bin.54,98.26,0.652,0.657,116536,73,4063805,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Zavarziniales;f__Zavarziniaceae;g__Zavarzinia;s__
SRR8208346_bin.55,94.33,4.105,0.685,120218,77,3284535,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__
SRR8208346_bin.66,98.99,1.755,0.643,117066,45,3429086,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__
SRR8208346_bin.8,95.41,0.868,0.555,27463,101,1863283,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fluviibacter;s__Fluviibacter sp023253415
SRR8208346_bin.9,90.88,2.72,0.725,346315,25,4337278,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__
SRR8208348_bin.15,92.62,0.546,0.464,14110,522,4948841,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__JADJXV01;s__
SRR8208348_bin.16,100,1.559,0.435,596217,21,5747270,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__DLKC01;s__DLKC01 sp002478885
SRR8208348_bin.19,93.02,0.483,0.676,236173,42,3494353,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp002477755
SRR8208348_bin.2,91.2,3.846,0.708,10889,506,4275894,d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__CAIXRL01;s__
SRR8208348_bin.20,97.61,1.444,0.405,41321,186,4180212,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__JADKJP01;s__
SRR8208348_bin.21,97.53,0,0.416,44702,120,3546417,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__
SRR8208348_bin.22,94.89,1.395,0.384,17663,262,3210862,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
SRR8208348_bin.24,95.2,0.725,0.684,11218,692,5316348,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__ER46;s__
SRR8208348_bin.25,94.45,0.409,0.691,15176,297,3313555,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera_A;s__
SRR8208348_bin.27,98.64,3.378,0.586,85308,119,5629330,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__JABFSR01;s__
SRR8208348_bin.30,99.5,0.246,0.474,205318,27,3272402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
SRR8208348_bin.31,99.5,0.738,0.36,118875,71,4545560,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__
SRR8208348_bin.32,95.31,3.448,0.657,17257,252,2795526,d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp019694145
SRR8208348_bin.34,96.11,2.351,0.65,34141,255,5266879,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__JAJXWB01;s__
SRR8208348_bin.37,90.5,1.819,0.599,12513,255,2360066,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__
SRR8208348_bin.40,98.1,1.133,0.596,81919,113,4129177,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Usitatibacteraceae;g__JAEUMZ01;s__
SRR8208348_bin.42,90.84,1.816,0.481,7595,830,5047956,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA4661;g__PH2015;s__
SRR8208348_bin.46,99.52,0.968,0.441,62550,119,4298960,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA2475;s__
SRR8208348_bin.49,91.84,2.756,0.711,57133,113,3135580,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Lutibacillus;s__Lutibacillus vidarii
SRR8208348_bin.52,95.67,2.509,0.691,44139,127,3113412,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Phycicoccus_A;s__Phycicoccus_A elongatus
SRR8208348_bin.53,91.4,3.325,0.402,11581,481,3956282,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
SRR8208348_bin.54,99.48,0.302,0.508,180173,63,4830923,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__CAMCXE01;s__
SRR8208348_bin.59,96.91,0.026,0.634,49833,129,3587329,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SSSZ01;s__SSSZ01 sp009469685
SRR8208348_bin.60,92.36,0.744,0.459,16949,317,3789655,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA2336;s__UBA2336 sp019694875
SRR8208348_bin.62,92.86,2.694,0.689,26717,154,2534125,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter_G;s__
SRR8208348_bin.67,90.39,4.022,0.531,8929,599,4015419,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__VBAT01;s__
SRR8208348_bin.7,93.3,1.339,0.493,35884,223,3898265,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__ELB16-189 sp003504855
SRR8208348_bin.71,93.68,0.99,0.392,103264,80,4954454,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADJLQ01;s__
SRR8208348_bin.9,97.09,0.91,0.397,34178,144,3109925,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__
SRR8208349_bin.10,98.08,1.757,0.672,68973,91,3866906,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__;s__
SRR8208349_bin.12,99.24,0.929,0.485,97206,91,4747871,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Undibacterium;s__
SRR8208349_bin.16,97.18,1.461,0.622,14746,388,3930952,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae
SRR8208349_bin.19,96,0.634,0.404,31747,219,4146507,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__JADKJP01;s__
SRR8208349_bin.2,92.93,1.293,0.657,16057,325,2788199,d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp019694145
SRR8208349_bin.20,92.19,1.176,0.608,23246,205,2558232,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__UBA10799;s__
SRR8208349_bin.23,93.84,1.718,0.605,83935,73,3293376,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Aquabacterium;s__
SRR8208349_bin.31,99.05,0.263,0.505,180540,71,5158828,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__CAMCXE01;s__
SRR8208349_bin.34,96.45,2.134,0.366,50746,107,2994646,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA11063;g__Aquella;s__Aquella sp008017145
SRR8208349_bin.36,97.56,2.794,0.368,60329,174,3151104,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA11063;g__Aquella;s__Aquella sp003963245
SRR8208349_bin.37,93.3,4.24,0.42,18835,399,4232996,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADKBO01;s__
SRR8208349_bin.39,99.5,0.279,0.474,128999,40,3242867,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
SRR8208349_bin.40,94.17,2.608,0.397,13459,317,2901273,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__
SRR8208349_bin.43,94.12,1.01,0.32,12853,440,3926098,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA4416;s__
SRR8208349_bin.48,94.07,0.947,0.538,43354,91,1962405,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__
SRR8208349_bin.6,93.16,2.506,0.693,11893,449,3770925,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp020438785
SRR8208349_bin.8,99.64,0.48,0.324,171549,56,2434514,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
SRR8208349_bin.9,100,0.492,0.435,462543,18,5725563,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__DLKC01;s__DLKC01 sp002478885
SRR8223441_bin.1,92.27,2.575,0.586,34353,230,3987887,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp009594855
SRR8223441_bin.18,95.56,0.985,0.415,52093,116,3442298,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__
SRR8223441_bin.2,92.66,1.946,0.56,17591,269,3561371,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__
SRR8223441_bin.22,91.46,1.642,0.501,11912,433,3468972,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp017303335
SRR8223441_bin.31,97.02,1.485,0.448,28107,201,3574241,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__OLB9 sp019136675
SRR8223441_bin.33,98.01,1.98,0.387,41730,148,3714406,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niabella;s__Niabella sp023957575
SRR8223441_bin.36,99.14,4.795,0.734,31657,305,5053311,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__JAEUJM01;s__
SRR8223441_bin.37,96.44,3.372,0.661,46977,108,3432433,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SSSZ01;s__SSSZ01 sp009469675
SRR8223441_bin.38,96.1,3.773,0.674,30458,367,6904337,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__
SRR8223441_bin.39,96.2,2.849,0.725,24841,287,4552793,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp020636915
SRR8223441_bin.41,98.26,0.165,0.531,35649,259,5619927,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__
SRR8223441_bin.44,100,2.352,0.345,33291,414,6507104,d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__
SRR8223441_bin.52,98.17,1.739,0.696,31950,293,4690760,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera_A;s__
SRR8223441_bin.56,97.02,2.475,0.413,106858,54,3527755,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__OLB8 sp001567405
SRR8223441_bin.57,98.34,0.99,0.357,84423,98,3362165,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__UBA3362 sp016787575
SRR8223441_bin.9,94.31,0.476,0.37,24301,162,2817084,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__OLB10;s__OLB10 sp002455375
SRR8404393_bin.1,94.39,1.993,0.613,105250,55,3724146,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Halopseudomonas pachastrellae
SRR8404393_bin.11,94.99,2.158,0.724,19622,249,3291290,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium sp005788575
SRR8404393_bin.15,96.23,1.978,0.672,15417,242,2717227,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp002313585
SRR8404393_bin.18,93.18,2.954,0.491,10059,509,4070479,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas sp002729795
SRR8404393_bin.2,92.55,2.678,0.388,55636,137,3484056,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA845;s__UBA845 sp002718735
SRR8404393_bin.25,99.13,0.125,0.573,168603,29,3553289,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter tropicus
SRR8404393_bin.28,99.69,1.464,0.61,248932,22,3418363,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__SAT37;s__SAT37 sp002706605
SRR8404393_bin.29,95.7,2.97,0.588,64444,103,3427348,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002746355
SRR8404393_bin.3,94.78,1.449,0.43,459852,23,2615466,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA1672;s__
SRR8404393_bin.34,92.07,3.869,0.45,46708,179,4069326,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica
SRR8404393_bin.36,94.54,3.501,0.651,87102,76,3156522,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Alteriqipengyuania;s__Alteriqipengyuania bathyomarina
SRR8404393_bin.37,99.67,1.158,0.639,29322,147,3011709,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Oceanicaulis;s__Oceanicaulis sp000152745
SRR8404393_bin.39,90.38,2.183,0.606,12609,315,2906467,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Henriciella;s__Henriciella algicola
SRR8404393_bin.6,96.34,2.303,0.634,85123,59,3211395,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceicoccus;s__Croceicoccus sp020985305
SRR8404393_bin.9,91.74,2.537,0.659,10733,434,2866639,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax venustensis
SRR8404394_bin.10,99.39,2.07,0.609,239963,24,3434133,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__SAT37;s__SAT37 sp002706605
SRR8404394_bin.11,95.69,0,0.383,128203,75,1591692,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caedimonadales;f__;g__;s__
SRR8404394_bin.14,94.78,1.449,0.431,459852,5,2298176,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA1672;s__
SRR8404394_bin.18,99.83,1.298,0.638,193817,30,3201699,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Oceanicaulis;s__Oceanicaulis sp000152745
SRR8404394_bin.19,90.18,1.406,0.621,13876,287,2966204,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp017792385
SRR8404394_bin.21,93.04,1.412,0.726,27504,174,3193525,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium sp005788575
SRR8404394_bin.22,99.35,1.001,0.605,250642,34,3231658,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Henriciella;s__Henriciella algicola
SRR8404394_bin.26,99.97,1.516,0.506,123275,47,3639399,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas marina
