Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR24359758_bin.25,95.28,0.754,0.514,63163,59,2280391,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155
SRR24359758_bin.28,97.92,0.628,0.495,46431,91,2757139,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
SRR24359758_bin.31,95.78,0.503,0.478,58866,77,2745485,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
SRR24359758_bin.34,99.03,0.16,0.569,85861,54,2274711,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359758_bin.36,97.54,0.399,0.461,68899,125,4046287,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045
SRR24359758_bin.40,94.09,1.057,0.594,19406,155,1853747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp910577285
SRR24359758_bin.41,95.78,0,0.542,44742,79,2315642,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp011959565
SRR24359758_bin.42,95.75,1.236,0.393,29372,97,1624320,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359758_bin.43,97.16,0.377,0.503,50192,66,2061915,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
SRR24359758_bin.45,90.37,2.685,0.482,69162,59,2710532,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR24359758_bin.46,95.4,1.442,0.581,15740,201,2158474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675
SRR24359758_bin.48,95.22,2.264,0.493,33626,133,3075586,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375
SRR24359758_bin.6,91.82,0.48,0.659,192050,34,2016928,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002358415
SRR24359758_bin.9,98.05,0.399,0.491,102038,47,2855041,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
SRR24359759_bin.1,93.33,0.777,0.352,69369,51,1712683,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Pelethenecus;s__Pelethenecus sp900540705
SRR24359759_bin.12,97.82,0.371,0.523,72429,64,2371073,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp009775705
SRR24359759_bin.14,99.03,0.24,0.575,141557,38,2161367,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359759_bin.16,97.16,0.754,0.509,71245,60,2495151,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
SRR24359759_bin.17,94.87,0.721,0.638,50968,44,1753668,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
SRR24359759_bin.18,93.96,0.377,0.524,54346,62,2327372,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris
SRR24359759_bin.19,90.75,0.377,0.509,56317,75,2429639,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale
SRR24359759_bin.2,93.4,0.566,0.565,31480,127,2276837,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305
SRR24359759_bin.20,97.1,0.377,0.492,33003,135,3013310,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375
SRR24359759_bin.21,99.03,4.326,0.638,160489,21,2231660,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910584485
SRR24359759_bin.24,91.5,1.886,0.499,91709,48,2766676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910578785
SRR24359759_bin.27,93.75,0.956,0.584,11740,249,2129832,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella sp910579375
SRR24359759_bin.28,96.1,0.88,0.552,87584,42,2139998,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
SRR24359759_bin.29,95.18,0.185,0.465,88559,51,2805087,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp013166515
SRR24359759_bin.31,94.9,0.597,0.528,27853,113,2276183,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002361215
SRR24359759_bin.32,96.6,0.377,0.504,44455,72,2080120,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
SRR24359759_bin.33,95.5,1.661,0.428,25261,108,1760031,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAJLXD01;s__
SRR24359759_bin.34,90.58,1.32,0.545,9197,279,2075788,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp011959565
SRR24359759_bin.35,93.25,0.754,0.518,28178,109,2329563,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp910587235
SRR24359759_bin.38,97.36,1.154,0.462,58681,136,3967486,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045
SRR24359759_bin.4,94.9,1.154,0.482,75780,53,2731297,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR24359759_bin.40,92.79,0.377,0.521,26953,113,2190358,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp910586475
SRR24359759_bin.41,97.79,0.503,0.479,53705,86,2872568,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
SRR24359759_bin.42,93.28,0,0.373,107153,33,1849917,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
SRR24359759_bin.43,95.09,0.125,0.498,49721,86,2597121,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
SRR24359759_bin.46,96.78,1.531,0.388,13050,206,1867602,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359759_bin.5,98.07,0.48,0.579,53848,56,2167639,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675
SRR24359759_bin.6,92.64,0.754,0.512,58751,65,2223231,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155
SRR24359759_bin.7,93.29,1.32,0.573,35480,95,2267574,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp910584905
SRR24359760_bin.13,90.9,4.905,0.552,19198,141,2032749,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum intestinale
SRR24359760_bin.14,94.36,1.635,0.534,13439,270,2470748,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp001689575
SRR24359760_bin.16,96.95,1.121,0.581,29476,121,2167555,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675
SRR24359760_bin.17,95.66,1.176,0.512,57020,62,2321160,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155
SRR24359760_bin.2,94.08,1.257,0.489,61181,169,3336134,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
SRR24359760_bin.22,92.64,1.006,0.511,64490,63,2424476,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
SRR24359760_bin.23,97.79,3.235,0.462,60732,121,3986477,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045
SRR24359760_bin.25,98.22,0,0.434,145454,54,2239936,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR24359760_bin.26,97.95,0.17,0.559,142025,42,2803396,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A
SRR24359760_bin.27,99.35,1.405,0.388,65098,68,1905086,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359760_bin.3,90.63,4.729,0.505,7076,375,1923818,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
SRR24359760_bin.30,94.65,3.018,0.519,21832,158,2380669,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp910587235
SRR24359760_bin.32,97.33,0.222,0.351,51207,54,1738847,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Pelethenecus;s__Pelethenecus sp900540705
SRR24359760_bin.40,98.14,0.628,0.488,43281,102,2696392,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910578835
SRR24359760_bin.41,96.73,2.969,0.478,39028,146,3801290,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp910578555
SRR24359760_bin.42,99.25,0.925,0.461,49692,85,2861104,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp013166515
SRR24359760_bin.44,96.3,0.805,0.452,37374,124,2796852,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp910587045
SRR24359760_bin.5,99.03,0.368,0.574,114932,23,2106773,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359761_bin.1,99.03,0.186,0.574,157996,29,2094765,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359761_bin.10,93.77,3.396,0.5,98370,49,2906208,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910578785
SRR24359761_bin.12,94.52,3.591,0.467,33104,188,4139357,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002490665
SRR24359761_bin.13,94.52,0.377,0.527,64312,57,2690841,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp001689575
SRR24359761_bin.14,96.94,3.481,0.483,45546,132,3533868,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp009917555
SRR24359761_bin.15,92.39,0.691,0.479,11984,295,2577380,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
SRR24359761_bin.16,95.47,0.125,0.553,77233,46,2122505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
SRR24359761_bin.2,99.6,0.07,0.37,135006,33,1879706,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D rodentium
SRR24359761_bin.20,97.98,0,0.481,102447,33,2143877,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900540295
SRR24359761_bin.25,95.94,0.675,0.356,53129,108,3508340,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp910586555
SRR24359761_bin.26,96.64,1.342,0.391,31149,137,2903070,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp910584685
SRR24359761_bin.27,99.35,1.354,0.389,36661,85,1838401,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359761_bin.28,98.55,1.509,0.522,25869,148,2438263,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris
SRR24359761_bin.3,99.51,3.525,0.638,198006,20,2278410,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910584485
SRR24359761_bin.31,96,1.444,0.352,21175,135,1702922,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Pelethenecus;s__Pelethenecus sp900540705
SRR24359761_bin.34,98.97,0.297,0.511,55311,74,2597998,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
SRR24359761_bin.35,91.66,0.308,0.462,62244,68,2628472,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp013166515
SRR24359761_bin.4,98.67,0.451,0.491,71237,52,2854851,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
SRR24359761_bin.42,98.22,0.262,0.433,33243,99,2146364,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR24359761_bin.43,91.38,2.013,0.45,65442,106,3170023,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp910584645
SRR24359761_bin.46,92.64,1.132,0.512,64395,52,2237883,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155
SRR24359761_bin.47,98.07,1.057,0.655,111730,30,2081180,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002358415
SRR24359761_bin.51,96.54,0.754,0.461,51908,133,3993937,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045
SRR24359761_bin.52,94.15,0.377,0.509,30589,117,2627692,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale
SRR24359761_bin.53,92.09,2.099,0.486,13825,271,2587704,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR24359761_bin.54,97.48,0.943,0.492,32654,138,3152612,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375
SRR24359761_bin.6,92.51,1.442,0.582,26139,118,2084864,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675
SRR24359761_bin.8,92.41,1.123,0.288,54261,36,1186867,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Aphodocola;s__
SRR24359761_bin.9,95.57,0.915,0.361,15428,202,2069556,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__
SRR24359762_bin.1,95.67,0.632,0.491,15645,221,2241744,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella excrementihominis
SRR24359762_bin.13,97.76,0,0.434,100676,61,2223914,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR24359762_bin.14,98.99,1.177,0.388,40373,102,1923590,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359762_bin.15,96.72,0.943,0.492,31173,152,3135188,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375
SRR24359762_bin.16,98.88,1.018,0.459,88289,55,2948511,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp013166515
SRR24359762_bin.20,94.27,3.413,0.461,12479,392,3373366,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp003612405
SRR24359762_bin.24,95.63,1.635,0.5,37685,107,2575504,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri
SRR24359762_bin.27,98.27,3.496,0.311,12605,251,2227881,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum schaedleri
SRR24359762_bin.28,97.95,0,0.559,252007,25,2676003,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A
SRR24359762_bin.31,92.16,1.486,0.435,19153,262,3615658,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides acidifaciens
SRR24359762_bin.32,96.64,0,0.422,137000,36,2926926,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp910579265
SRR24359762_bin.33,98.59,0.628,0.509,68481,68,2609530,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
SRR24359762_bin.38,94.45,1.682,0.582,27557,108,2056946,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675
SRR24359762_bin.39,91.25,3.192,0.469,8550,509,3550036,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774345
SRR24359762_bin.40,90.75,0.125,0.5,48375,74,2479137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
SRR24359762_bin.45,92.83,2.874,0.566,63189,123,2970053,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp001689495
SRR24359762_bin.5,93.04,1.226,0.55,18064,166,2102894,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum intestinale
SRR24359762_bin.6,97.16,2.955,0.536,34259,188,3350081,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665
SRR24359762_bin.9,93.26,0.16,0.574,127032,26,1985102,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359763_bin.1,97.35,0.188,0.535,78259,81,3112213,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665
SRR24359763_bin.13,94.11,2.264,0.547,14973,201,2140929,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp009775225
SRR24359763_bin.14,99.42,1.153,0.448,58720,137,4855418,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR24359763_bin.17,96.35,0.377,0.493,33604,135,3077315,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775375
SRR24359763_bin.18,97.04,0,0.434,34310,108,2133575,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR24359763_bin.19,96.58,0.559,0.482,22235,161,2085281,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900540295
SRR24359763_bin.2,97.54,2.515,0.49,101875,44,2842894,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
SRR24359763_bin.21,93.4,0.377,0.553,20399,141,2066343,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
SRR24359763_bin.22,95.28,2.397,0.51,62834,72,2471965,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
SRR24359763_bin.26,93.76,0.943,0.516,59149,85,2535354,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp013316535
SRR24359763_bin.3,92.13,4.494,0.264,66864,72,2100504,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Coprovivens;s__Coprovivens sp910584655
SRR24359763_bin.33,99.35,0.883,0.389,103542,30,1819432,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C typhlonius
SRR24359763_bin.35,96.25,0.937,0.493,25781,140,2411606,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella sp009767915
SRR24359763_bin.38,90.79,1.665,0.637,5123,677,2714767,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA7177;s__UBA7177 sp910579545
SRR24359763_bin.4,91,0.588,0.486,18129,197,2616341,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp910586175
SRR24359763_bin.40,93.77,0.377,0.495,45263,94,2689202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
SRR24359763_bin.41,97.91,0.16,0.575,106575,23,2024687,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR24359763_bin.42,94.07,1.081,0.61,33758,80,1847641,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910577475
SRR24359763_bin.43,97.95,0,0.56,252007,46,2753562,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A
