Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR29429277_bin.62,98.95,3.322,0.559,77166,64,2582945,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinavium
SRR29429277_bin.63,96.3,0,0.465,61112,66,2385446,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG1993;s__RGIG1993 sp944392615
SRR29429277_bin.65,92.74,0.806,0.513,149740,171,1990330,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A pullicola
SRR29429277_bin.72,97.98,0.805,0.516,113088,62,2847996,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecivivens;s__Faecivivens stercorigallinarum
SRR29429277_bin.8,96.15,0.699,0.514,267758,71,2070516,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__Ornithoclostridium;s__
SRR29429278_bin.12,90.05,2.826,0.482,29582,50,2601009,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__Merdimonas faecis
SRR29429278_bin.18,94.64,2.441,0.477,18127,140,3640967,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia merdavium
SRR29429278_bin.20,99.04,0,0.362,63611,71,1795078,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__JALEVB01;s__JALEVB01 sp944326795
SRR29429278_bin.22,95.4,0.377,0.468,251875,183,2102532,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma;s__
SRR29429278_bin.23,98.33,1.307,0.509,178313,64,1686019,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum faecipullorum
SRR29429278_bin.25,94.63,0,0.411,49707,250,2372694,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS263;s__
SRR29429278_bin.27,90.64,3.38,0.458,94237,19,2593675,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis
SRR29429278_bin.28,99.4,2.495,0.455,50815,15,1971525,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-266;s__CAG-266 sp000436095
SRR29429278_bin.29,91.12,0,0.603,85606,32,2435124,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger excrementavium
SRR29429278_bin.31,93.53,1.078,0.345,35873,249,1796290,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides
SRR29429278_bin.34,98.22,1.775,0.643,44139,51,2818907,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__
SRR29429278_bin.35,94.62,0,0.411,128519,458,1727403,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429278_bin.37,98.97,0.471,0.349,24791,53,2126549,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus spiroforme_A
SRR29429278_bin.41,100,0.749,0.396,54671,43,1922912,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus
SRR29429278_bin.42,97.84,0.537,0.425,84609,104,2160141,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Enterocola;s__
SRR29429278_bin.46,92.48,1.006,0.318,10060,39,2210304,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429278_bin.50,97.31,0.671,0.412,22135,130,2061112,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
SRR29429278_bin.54,100,0,0.628,25144,308,2954069,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caccousia;s__Caccousia sp944380675
SRR29429278_bin.55,98.09,0.453,0.437,55585,74,2153005,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp905201565
SRR29429278_bin.56,97.63,0.591,0.603,32732,24,3136933,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp945871415
SRR29429278_bin.58,96.64,2.684,0.517,18291,38,2796710,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecivivens;s__Faecivivens stercorigallinarum
SRR29429278_bin.59,90.8,2.915,0.592,4861,455,1925172,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia gallinarum
SRR29429278_bin.60,100,0,0.58,36895,126,2417299,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Caccocola;s__Caccocola faecipullorum
SRR29429278_bin.62,95.97,0.122,0.565,61597,132,2226069,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinipullorum
SRR29429278_bin.65,92.24,1.724,0.319,6718,170,2120768,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp944324495
SRR29429278_bin.70,96.76,1.302,0.474,12510,75,2104557,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__
SRR29429278_bin.71,92.5,0.681,0.431,76655,47,3005293,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__43-108;s__43-108 sp001915545
SRR29429278_bin.74,94.31,0,0.458,74904,66,2368706,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta stercoravium
SRR29429278_bin.75,93.69,0.24,0.585,107391,387,2559134,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp944320625
SRR29429278_bin.8,93.14,1.961,0.529,28204,57,1910163,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium;s__Stercoripulliclostridium merdipullorum
SRR29429278_bin.81,96.2,0.632,0.354,41768,280,3274630,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fimimorpha;s__
SRR29429278_bin.9,94.5,1.098,0.373,72237,96,1769871,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__CAG-267 sp944390455
SRR29429278_bin.90,90.12,0.447,0.455,8465,52,2326003,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp944385095
SRR29429278_bin.93,91.27,0.671,0.386,155461,125,1945222,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp944385025
SRR29429278_bin.96,94.75,0.026,0.503,66394,79,2048772,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma sp944354125
SRR29429278_bin.97,99.32,4.697,0.504,119757,32,2586550,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus sp944381005
SRR29429279_bin.10,94.16,0,0.319,7401,399,2353301,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429279_bin.11,99.93,1.149,0.477,32144,395,1894257,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__JAFGXN01;f__CALXOJ01;g__CALXOJ01;s__
SRR29429279_bin.12,92.31,1.078,0.348,39937,335,1753427,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides
SRR29429279_bin.14,93.06,3.937,0.611,10027,215,2366048,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha pullistercoris
SRR29429279_bin.15,97.46,1.265,0.481,65590,64,3623406,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecipullorum
SRR29429279_bin.16,95.07,1.307,0.506,36804,129,1456141,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum faecipullorum
SRR29429279_bin.17,90.57,1.118,0.47,5457,87,1620044,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp944380765
SRR29429279_bin.18,98.05,0,0.468,258218,16,2206001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma;s__
SRR29429279_bin.2,94.23,1.949,0.528,12408,92,2622935,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola
SRR29429279_bin.25,97.31,0,0.563,67319,125,2383624,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinavium
SRR29429279_bin.26,94.08,0.591,0.607,33919,82,2820250,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp945871415
SRR29429279_bin.28,91.97,0.465,0.316,5645,234,1575309,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli
SRR29429279_bin.29,98.65,0.671,0.507,119757,78,2268131,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus sp944381005
SRR29429279_bin.3,95.41,2.144,0.46,40888,36,2879903,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis
SRR29429279_bin.30,92.54,0.806,0.509,64579,72,2087148,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A sp944349735
SRR29429279_bin.31,99.25,1.033,0.455,56977,338,3495133,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
SRR29429279_bin.32,94.71,0.694,0.449,11998,57,3379425,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429279_bin.34,98.46,1.538,0.383,92438,394,3548817,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
SRR29429279_bin.35,96.14,1.843,0.473,71591,368,1795831,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Aphodousia;s__Aphodousia secunda_B
SRR29429279_bin.36,99.32,0.335,0.347,21265,71,2669316,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus avistercoris
SRR29429279_bin.38,97.53,0,0.411,61931,314,2405433,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS263;s__
SRR29429279_bin.39,98.54,0.239,0.475,10445,66,2185204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__
SRR29429279_bin.4,92.04,1.851,0.484,39035,136,3320063,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655
SRR29429279_bin.44,99.36,0.949,0.316,19783,100,2438252,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR29429279_bin.6,93.29,0,0.414,30023,51,1609992,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429280_bin.1,96.49,1.265,0.523,145938,132,3564195,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp944381625
SRR29429280_bin.10,99.52,0,0.553,57921,75,2270226,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella faecigallinarum
SRR29429280_bin.12,90.13,0.671,0.53,186706,88,1500468,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__
SRR29429280_bin.15,98.85,0.87,0.561,83870,53,3680919,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum
SRR29429280_bin.17,90.59,1.424,0.362,63258,334,1653688,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__Galligastranaerophilus;s__Galligastranaerophilus sp944325105
SRR29429280_bin.19,93.12,1.858,0.423,96218,17,3080661,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp944320775
SRR29429280_bin.2,94.14,0.632,0.513,91154,132,2837530,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__
SRR29429280_bin.22,98.65,0.188,0.315,41524,44,2772860,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429280_bin.23,99.15,0.588,0.522,127393,41,2865082,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola
SRR29429280_bin.24,96.42,0.952,0.517,75853,222,2413284,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Coprenecus;s__Coprenecus sp944326245
SRR29429280_bin.26,99.36,0.445,0.479,63321,10,3419909,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia merdavium
SRR29429280_bin.27,97.53,2.547,0.447,24759,36,3512154,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429280_bin.28,95.99,0.128,0.45,54833,455,4298649,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR29429280_bin.31,94.96,0.223,0.409,12356,80,2117786,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira;s__Metalachnospira sp902406135
SRR29429280_bin.33,97.31,0.167,0.487,54530,96,2769469,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115
SRR29429280_bin.35,90.55,2.475,0.462,4496,88,1609248,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-266;s__CAG-266 sp000436095
SRR29429280_bin.37,95.39,1.797,0.419,7148,447,2378019,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Succinatimonas;s__
SRR29429280_bin.38,95.23,1.582,0.469,73013,64,2934133,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__
SRR29429280_bin.4,93.16,1.424,0.353,29653,60,1645466,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__Galligastranaerophilus;s__Galligastranaerophilus sp944325665
SRR29429280_bin.40,94.62,0,0.41,113704,41,1740227,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429280_bin.43,99.77,3.792,0.59,101390,40,3046916,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes intestinigallinarum
SRR29429280_bin.44,94.77,0.494,0.53,40566,31,3234889,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900541255
SRR29429280_bin.45,97.31,0,0.487,111631,47,2727225,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
SRR29429280_bin.47,96.41,0,0.453,111122,86,4069805,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR29429280_bin.48,97.95,0,0.556,184785,128,2778850,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR29429280_bin.51,93.51,0,0.552,63718,50,1529786,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__Ornithoclostridium;s__
SRR29429280_bin.52,91.82,0.314,0.459,9713,30,2384069,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__CHK158-818;g__Gallibacteroides;s__Gallibacteroides avistercoris
SRR29429280_bin.53,97.04,1.775,0.633,60709,199,2763942,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__
SRR29429280_bin.9,99.32,2.013,0.417,42652,60,2609299,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes excrementavium
SRR29429281_bin.1,98.92,0,0.408,52221,23,1783552,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429281_bin.10,97.66,2.224,0.451,14071,136,4375995,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR29429281_bin.13,99.62,1.32,0.525,136348,53,2729769,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola
SRR29429281_bin.14,97.95,0,0.556,179808,67,2761061,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR29429281_bin.15,97.23,0,0.313,23234,333,2809249,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429281_bin.17,90.59,1.424,0.363,36470,229,1570395,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__Galligastranaerophilus;s__Galligastranaerophilus sp944325105
SRR29429281_bin.23,98.07,0,0.455,112386,67,4170141,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR29429281_bin.25,98.08,1.433,0.445,43058,205,3602228,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429281_bin.26,96.64,4.988,0.419,17538,57,2610734,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes excrementavium
SRR29429281_bin.29,92.97,0.791,0.518,15475,77,3558224,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429281_bin.3,96.77,0,0.476,26995,69,2196488,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Aphodousia;s__Aphodousia sp900546995
SRR29429281_bin.30,93.17,1.677,0.553,101414,57,1499763,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__Ornithoclostridium;s__
SRR29429281_bin.31,99.36,0.159,0.478,87720,429,3520206,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia merdavium
SRR29429281_bin.32,90.62,1.194,0.389,120443,47,3552207,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp944322395
SRR29429281_bin.34,96.84,0.95,0.485,81755,24,4221941,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea sp900553815
SRR29429281_bin.35,93.05,0.188,0.316,12921,114,2824889,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota sp002160865
SRR29429281_bin.38,96.97,1.497,0.432,50093,143,1629661,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__URXU01;s__URXU01 sp900541915
SRR29429281_bin.4,90.49,1.51,0.474,24979,176,1817606,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__Ornithoclostridium;s__Ornithoclostridium sp944383895
SRR29429281_bin.45,94.3,2.215,0.472,53685,301,2673110,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__
SRR29429281_bin.5,96.42,0.476,0.516,94053,81,2428264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Coprenecus;s__Coprenecus sp944326245
SRR29429281_bin.6,91.11,0,0.524,111006,40,3313711,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp944381625
SRR29429281_bin.7,97.31,0,0.487,101386,241,2702957,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
SRR29429281_bin.8,91.8,2.614,0.509,9327,46,1504206,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum faecipullorum
SRR29429281_bin.9,98.82,0.845,0.419,23215,20,2546584,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Succinatimonas;s__
SRR29429282_bin.2,99.53,0.374,0.374,135802,44,2849024,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis
SRR29429282_bin.3,98.24,0.143,0.575,135378,184,5160787,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae
SRR29429282_bin.4,99.24,0.943,0.404,30496,61,3351889,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum
SRR29449358_bin.11,98.28,1.282,0.374,17178,365,1604734,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_F;s__Helicobacter_F sp002287135
SRR29449358_bin.13,93.81,0.284,0.512,10474,932,2353805,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAJFPI01;s__
SRR29449358_bin.14,97.54,1.274,0.397,113363,55,2860815,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Avibacteroides;s__
SRR29449358_bin.15,97.38,0.476,0.489,73614,40,2601690,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
